"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6424","EmployeePageTest","All Test Suite","Wed Feb 18 19:35:02 UTC 2026","passed","Wed Feb 18 19:35:08 UTC 2026","auto01.uitests2.LoginTest2","Non Lazy Page Initialization Tests","auto01.uitests2.LoginTest2","EmployeePageTest"
"","5","loginTest","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","0","testRegister","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.TestDataFaker","Non-GUI Data Tests","auto01.nonguitests.TestDataFaker","testRegister"
"","5732","AdminPageTest","All Test Suite","Wed Feb 18 19:35:08 UTC 2026","passed","Wed Feb 18 19:35:14 UTC 2026","auto01.uitests2.LoginTest2","Non Lazy Page Initialization Tests","auto01.uitests2.LoginTest2","AdminPageTest"
"","0","loginTest","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","2","testRegister","All Test Suite","Wed Feb 18 15:32:54 UTC 2026","passed","Wed Feb 18 15:32:54 UTC 2026","auto01.nonguitests.TestDataFaker","Non-GUI Data Tests","auto01.nonguitests.TestDataFaker","testRegister"
"","0","loginTest","All Test Suite","Wed Feb 18 19:35:00 UTC 2026","passed","Wed Feb 18 19:35:00 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"This test attempts to log into the website using a login and a password. Fails if any error happens.

Note that this test does not test 2-Factor Authentication.","3940","loginSmokeTest","All Test Suite","Wed Feb 18 19:34:58 UTC 2026","passed","Wed Feb 18 19:35:02 UTC 2026","auto01.uitests1.LoginTest1","Ui Data-Driven Test","auto01.uitests1.LoginTest1","loginSmokeTest"
"","1","testRegister","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.TestDataFaker","Non-GUI Data Tests","auto01.nonguitests.TestDataFaker","testRegister"
"","0","loginTest","All Test Suite","Wed Feb 18 15:32:54 UTC 2026","passed","Wed Feb 18 15:32:54 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","0","loginTest","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","8265","nonGUITest","All Test Suite","Wed Feb 18 15:33:03 UTC 2026","passed","Wed Feb 18 15:33:11 UTC 2026","auto01.uitests1.LoginTest1","Ui Data-Driven Test","auto01.uitests1.LoginTest1","nonGUITest"
"","4","loginTest","All Test Suite","Wed Feb 18 15:28:03 UTC 2026","passed","Wed Feb 18 15:28:03 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","testMethod","Default Suite","Wed Feb 18 15:04:33 UTC 2026","broken","Wed Feb 18 15:04:33 UTC 2026","auto01.nonguitests.TestDDT01","PlayDiInjectv3","auto01.nonguitests.TestDDT01","testMethod"
"","0","testRegister","All Test Suite","Wed Feb 18 19:35:00 UTC 2026","passed","Wed Feb 18 19:35:00 UTC 2026","auto01.nonguitests.TestDataFaker","Non-GUI Data Tests","auto01.nonguitests.TestDataFaker","testRegister"
"","5","loginTest","All Test Suite","Wed Feb 18 19:35:00 UTC 2026","passed","Wed Feb 18 19:35:00 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","testRegister","All Test Suite","Wed Feb 18 19:35:00 UTC 2026","passed","Wed Feb 18 19:35:00 UTC 2026","auto01.nonguitests.TestDataFaker","Non-GUI Data Tests","auto01.nonguitests.TestDataFaker","testRegister"
"","6421","EmployeePageTest","All Test Suite","Wed Feb 18 19:35:02 UTC 2026","passed","Wed Feb 18 19:35:08 UTC 2026","auto01.uitests1.LoginTest1","Ui Data-Driven Test","auto01.uitests1.LoginTest1","EmployeePageTest"
"","1","loginTest","All Test Suite","Wed Feb 18 15:28:03 UTC 2026","passed","Wed Feb 18 15:28:03 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","loginTest","All Test Suite","Wed Feb 18 15:28:03 UTC 2026","passed","Wed Feb 18 15:28:03 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","loginTest","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","loginTest","All Test Suite","Wed Feb 18 15:28:03 UTC 2026","passed","Wed Feb 18 15:28:03 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","loginTest","All Test Suite","Wed Feb 18 15:32:54 UTC 2026","passed","Wed Feb 18 15:32:54 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","loginTest","All Test Suite","Wed Feb 18 19:35:00 UTC 2026","passed","Wed Feb 18 19:35:00 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","loginTest","All Test Suite","Wed Feb 18 15:20:37 UTC 2026","passed","Wed Feb 18 15:20:37 UTC 2026","auto01.nonguitests.CRUDJsonTest","Non-GUI Data Tests","auto01.nonguitests.CRUDJsonTest","loginTest"
"","1","testMethod","All Test Suite","Wed Feb 18 19:35:00 UTC 2026","passed","Wed Feb 18 19:35:00 UTC 2026","auto01.nonguitests.TestDDT01","Non-GUI Data Tests","auto01.nonguitests.TestDDT01","testMethod"
